id,number,started_at,manufactured_at,line,SMMainGroup,product_group,product_material,felt_speed,revs,scrap_rate,sheets,cosmos_flow_inlet,cosmos_flow_outlet,cosmos_flow_diff,cosmos_solids,cosmos_feed_age,tread_roll_pressure,tread_roll_left_nip_pressure,tread_roll_right_nip_pressure,feed_age,cement_batch_setpoint,silica_batch_setpoint,pulp_batch_setpoint,spheres_batch_setpoint,cement_batch_error,silica_batch_error,pulp_batch_error,additive_1_batch_setpoint,additive_1_batch_error,greensheet_test_moisture,agipulper_flow_rate,sludge_rec_flow,machine_cone_1_underflow,cosmos_coat_weight,cosmos_coat_weight_set_point,agipulper_percent_solids,main_vac,innertub_1_5,inner_tub_6_9,flocculent_flow,pulp_freeness,pulp_consistency,silica_sa,silica_40micron,lda_filtration_time,lda_bulk_density,lda_solids,cosmos_cement_sp,cosmos_cement_error,cosmos_silica_sp,cosmos_silica_error,feed_temperature,machine_cone_solids,mor,mor_filled,mor_in_spec,ilb,ilb_filled,ilb_in_spec,cosmos_fracture
387968,690378,11/30/2018 13:14,11/30/2018 13:33,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,320.214,7,0,37,98.8398,83.1199,15.7199,26.4013,13.1235,33.2069,32.1502,34.2636,8.5286,832,887,5777,230,-0.5567,-0.6124,-0.0664,44,-0.045,,657.285,26.7823,1061.8,9.9931,10,17.1556,50,45,85,13.4991,403.118,3.651,338.713,74.4,21,238.518,7.22,370,3.5991,247,-0.3557,109.388,10.9078,,11.152,1,,2.0065,1,88
387971,690379,11/30/2018 13:34,11/30/2018 13:53,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,320.182,7,2,36,101.206,85.4773,15.7291,26.4011,8.887,33.1961,32.1404,34.2518,8.307,832,887,5777,230,-0.1779,-1.0304,-2.7657,44,0.282,,653.607,25.0989,1055.94,10.0034,10,17.1293,50,45,85,13.7096,403.118,3.651,338.713,74.4,26,266.916,7.14,370,4,247,-0.7547,109.738,10.9869,,11.152,1,,2.0065,1,88
387972,690380,11/30/2018 13:34,11/30/2018 13:53,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,320.182,7,2,36,101.206,85.4773,15.7291,26.4011,8.887,33.1961,32.1404,34.2518,8.307,832,887,5777,230,-0.1779,-1.0304,-2.7657,44,0.282,,653.607,25.0989,1055.94,10.0034,10,17.1293,50,45,85,13.7096,403.118,3.651,338.713,74.4,26,266.916,7.14,370,4,247,-0.7547,109.738,10.9869,,11.152,1,,2.0065,1,88
387973,690381,11/30/2018 13:54,11/30/2018 14:13,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,321.577,7,0,36,102.595,86.7916,15.8031,26.4009,8.3233,33.1789,32.1249,34.2329,8.3062,832,887,5777,230,1.7877,-0.4201,3.7024,44,-0.0153,,653.916,31.3176,1103.43,10.0065,10,17.1555,50,45,85,13.6557,403.118,3.651,338.713,74.4,26,266.916,7.14,370,5.2185,247,0.6164,110.085,10.8589,10.7175,10.7175,1,1.9125,1.9125,1,88
387974,690382,11/30/2018 13:54,11/30/2018 14:13,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,321.577,7,0,36,102.595,86.7916,15.8031,26.4009,8.3233,33.1789,32.1249,34.2329,8.3062,832,887,5777,230,1.7877,-0.4201,3.7024,44,-0.0153,,653.916,31.3176,1103.43,10.0065,10,17.1555,50,45,85,13.6557,403.118,3.651,338.713,74.4,26,266.916,7.14,370,5.2185,247,0.6164,110.085,10.8589,,10.7175,1,,1.9125,1,88
387969,862737,11/30/2018 13:31,11/30/2018 14:22,SM3,2000036,Plank,5/16TexturedPlankB4,247.708,3,104,102,0,0,0,0,0,32.5198,33.5981,31.4415,0,860.7,1818,6101.41,0,-4.2721,-2.8549,0.1695,104.7,-0.4723,,342.723,58.539,306.293,0,0,22.7855,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
387970,862738,11/30/2018 13:31,11/30/2018 14:22,SM3,2000036,Plank,5/16TexturedPlankB4,247.708,3,104,102,0,0,0,0,0,32.5198,33.5981,31.4415,0,860.7,1818,6101.41,0,-4.2721,-2.8549,0.1695,104.7,-0.4723,,342.723,58.539,306.293,0,0,22.7855,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
387975,690383,11/30/2018 14:14,11/30/2018 14:33,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.058,7,0,37,101.451,85.7207,15.8564,26.401,9.9474,33.1789,32.1219,34.2359,8.4352,832,887,5777,230,0.0993,0.2494,-1.5607,44,0.2848,65.2,650.176,25.0007,1118.6,9.9505,10,17.1756,50,45,85,13.5532,403.118,3.651,338.713,74.4,26,266.916,7.14,370,4.795,247,-0.3259,109.974,10.8817,,10.7175,1,,1.9125,1,88
387976,690384,11/30/2018 14:14,11/30/2018 14:33,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.058,7,0,37,101.451,85.7207,15.8564,26.401,9.9474,33.1789,32.1219,34.2359,8.4352,832,887,5777,230,0.0993,0.2494,-1.5607,44,0.2848,,650.176,25.0007,1118.6,9.9505,10,17.1756,50,45,85,13.5532,403.118,3.651,338.713,74.4,26,266.916,7.14,370,4.795,247,-0.3259,109.974,10.8817,,10.7175,1,,1.9125,1,88
387979,690385,11/30/2018 14:33,11/30/2018 14:52,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.396,7,2,36,103.88,87.9326,15.9478,26.4012,11.1393,33.18295,32.1248,34.2411,8.3608,832,887,5777,230,-0.4989,-0.0791,3.2505,44,0.1429,65.7,651.974,25.0039,1101.82,10.0129,10,17.1566,50,45,85,13.7496,403.118,3.651,338.713,74.4,26,266.916,7.14,370,3.4009,247,0.5432,110.253,10.9689,,10.7175,1,,1.9125,1,88
387980,690386,11/30/2018 14:33,11/30/2018 14:52,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.396,7,2,36,103.88,87.9326,15.9478,26.4012,11.1393,33.18295,32.1248,34.2411,8.3608,832,887,5777,230,-0.4989,-0.0791,3.2505,44,0.1429,,651.974,25.0039,1101.82,10.0129,10,17.1566,50,45,85,13.7496,403.118,3.651,338.713,74.4,26,266.916,7.14,370,3.4009,247,0.5432,110.253,10.9689,,10.7175,1,,1.9125,1,88
387981,690387,11/30/2018 14:53,11/30/2018 15:12,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.337,7,0,36,104.309,88.3554,15.9538,26.4011,10.3456,33.18645,32.1318,34.2411,8.338,832,887,5777,230,0.4314,-0.1504,-2.3827,44,-0.0885,,653.114,33.1485,1122.56,10.0095,10,17.2086,50,45,85,13.5913,403.118,3.651,338.713,74.4,26,266.916,7.14,370,3.5913,247,-0.1033,110.445,10.9093,,10.7175,1,,1.9125,1,88
387982,690388,11/30/2018 14:53,11/30/2018 15:12,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.337,7,0,36,104.309,88.3554,15.9538,26.4011,10.3456,33.18645,32.1318,34.2411,8.338,832,887,5777,230,0.4314,-0.1504,-2.3827,44,-0.0885,,653.114,33.1485,1122.56,10.0095,10,17.2086,50,45,85,13.5913,403.118,3.651,338.713,74.4,26,266.916,7.14,370,3.5913,247,-0.1033,110.445,10.9093,,10.7175,1,,1.9125,1,88
387977,862737,11/30/2018 14:23,11/30/2018 15:18,SM3,2000036,Plank,5/16TexturedPlankB4,237.922,3,0,102,0,0,0,0,0,32.47275,33.5129,31.4326,0,860.7,1818,6101.41,0,-5.7568,-3.2403,-0.0166,104.7,-0.7191,,338.643,49.2429,373.372,0,0,22.0777,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
387978,862738,11/30/2018 14:23,11/30/2018 15:18,SM3,2000036,Plank,5/16TexturedPlankB4,237.922,3,0,102,0,0,0,0,0,32.47275,33.5129,31.4326,0,860.7,1818,6101.41,0,-5.7568,-3.2403,-0.0166,104.7,-0.7191,,338.643,49.2429,373.372,0,0,22.0777,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
387983,690389,11/30/2018 15:12,11/30/2018 15:31,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.489,7,0,36,104.555,88.6192,15.936,26.4012,8.8095,33.18135,32.1391,34.2236,8.3621,832,887,5777,230,-0.4768,0.3091,-0.4945,44,-0.17,,646.045,25.6336,1201.73,10.004,10,17.1582,50,45,85,13.6924,403.118,3.651,338.713,74.4,29,252.274,6.9,370,4,247,0.0913,110.688,10.8124,,10.7175,1,,1.9125,1,88
387984,690390,11/30/2018 15:12,11/30/2018 15:31,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.489,7,0,36,104.555,88.6192,15.936,26.4012,8.8095,33.18135,32.1391,34.2236,8.3621,832,887,5777,230,-0.4768,0.3091,-0.4945,44,-0.17,,646.045,25.6336,1201.73,10.004,10,17.1582,50,45,85,13.6924,403.118,3.651,338.713,74.4,29,252.274,6.9,370,4,247,0.0913,110.688,10.8124,,10.7175,1,,1.9125,1,88
387985,862737,11/30/2018 15:18,11/30/2018 15:49,SM3,2000036,Plank,5/16TexturedPlankB4,237.204,3,2,96,0,0,0,0,0,32.52365,33.5425,31.5048,0,860.7,1818,6101.41,0,-4.4816,-0.0939,0.154,104.7,-0.4591,,341.119,52.1999,383.525,0,0,21.6978,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
387986,862738,11/30/2018 15:18,11/30/2018 15:49,SM3,2000036,Plank,5/16TexturedPlankB4,237.204,3,2,96,0,0,0,0,0,32.52365,33.5425,31.5048,0,860.7,1818,6101.41,0,-4.4816,-0.0939,0.154,104.7,-0.4591,,341.119,52.1999,383.525,0,0,21.6978,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
387987,690391,11/30/2018 15:32,11/30/2018 15:51,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.528,7,0,37,104.28,88.3285,15.9503,26.4012,9.9527,33.20065,32.1581,34.2432,8.3962,832,887,5802.5,230,-0.6891,0.3196,-5.0478,44,0.1348,,647.191,25.0459,1199.81,10.0096,10,17.1861,50,45,85,13.5442,403.118,3.651,338.713,74.4,29,252.274,6.9,370,3.4103,247,0.1268,110.808,10.7786,,10.7175,1,,1.9125,1,88
387988,690392,11/30/2018 15:32,11/30/2018 15:51,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.528,7,0,37,104.28,88.3285,15.9503,26.4012,9.9527,33.20065,32.1581,34.2432,8.3962,832,887,5802.5,230,-0.6891,0.3196,-5.0478,44,0.1348,,647.191,25.0459,1199.81,10.0096,10,17.1861,50,45,85,13.5442,403.118,3.651,338.713,74.4,29,252.274,6.9,370,3.4103,247,0.1268,110.808,10.7786,,10.7175,1,,1.9125,1,88
387991,690393,11/30/2018 15:51,11/30/2018 16:10,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.558,7,2,36,103.495,87.3236,16.0851,26.4015,10.7135,33.20485,32.1605,34.2492,8.5468,832,887,5828,230,0.1766,-0.2605,-3.6336,44,-0.064,,646.32,32.4764,1202.8,10.0828,10,17.1283,50,45,85,13.699,403.118,3.651,338.713,74.4,29,252.274,6.9,370,4.7586,247,0.6353,110.239,10.8979,,10.7175,1,,1.9125,1,88
387992,690394,11/30/2018 15:51,11/30/2018 16:10,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,324.558,7,2,36,103.495,87.3236,16.0851,26.4015,10.7135,33.20485,32.1605,34.2492,8.5468,832,887,5828,230,0.1766,-0.2605,-3.6336,44,-0.064,,646.32,32.4764,1202.8,10.0828,10,17.1283,50,45,85,13.699,403.118,3.651,338.713,74.4,29,252.274,6.9,370,4.7586,247,0.6353,110.239,10.8979,,10.7175,1,,1.9125,1,88
387989,862737,11/30/2018 15:49,11/30/2018 16:19,SM3,2000036,Plank,5/16TexturedPlankB4,247.243,3,0,96,0,0,0,0,0,32.5641,33.568,31.5602,0,860.7,1818,6101.41,0,-2.8107,-2.6947,0.2029,104.7,-0.3259,,324.885,54.0533,372.547,0,0,21.4917,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
387990,862738,11/30/2018 15:49,11/30/2018 16:19,SM3,2000036,Plank,5/16TexturedPlankB4,247.243,3,0,96,0,0,0,0,0,32.5641,33.568,31.5602,0,860.7,1818,6101.41,0,-2.8107,-2.6947,0.2029,104.7,-0.3259,,324.885,54.0533,372.547,0,0,21.4917,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
387993,690395,11/30/2018 16:11,11/30/2018 16:30,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,320.418,7,0,36,103.085,87.3421,15.7426,26.4019,10.7135,33.21695,32.1633,34.2706,8.1653,832,887,5828,230,0.8621,-0.1969,2.4376,44,0.1182,,646.383,26.9639,1203.76,10.0032,10,17.1546,50,45,85,13.524,403.118,3.651,338.713,74.4,29,252.274,6.9,370,4.2331,247,-0.3639,110.034,10.8446,10.775,10.775,1,1.9455,1.9455,1,84
387994,690396,11/30/2018 16:11,11/30/2018 16:30,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,320.418,7,0,36,103.085,87.3421,15.7426,26.4019,10.7135,33.21695,32.1633,34.2706,8.1653,832,887,5828,230,0.8621,-0.1969,2.4376,44,0.1182,,646.383,26.9639,1203.76,10.0032,10,17.1546,50,45,85,13.524,403.118,3.651,338.713,74.4,29,252.274,6.9,370,4.2331,247,-0.3639,110.034,10.8446,,10.775,1,,1.9455,1,84
387995,862737,11/30/2018 16:19,11/30/2018 16:49,SM3,2000036,Plank,5/16TexturedPlankB4,241.951,3,2,102,0,0,0,0,0,32.5741,33.5736,31.5746,0,860.7,1818,6101.41,0,-6.0421,-2.2829,0.0211,104.7,-0.0492,,328.4,55.2028,374.736,0,0,21.3477,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
387996,862738,11/30/2018 16:19,11/30/2018 16:49,SM3,2000036,Plank,5/16TexturedPlankB4,241.951,3,2,102,0,0,0,0,0,32.5741,33.5736,31.5746,0,860.7,1818,6101.41,0,-6.0421,-2.2829,0.0211,104.7,-0.0492,,328.4,55.2028,374.736,0,0,21.3477,0,0,0,0,143.466,3.283,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
387997,690397,11/30/2018 16:30,11/30/2018 16:58,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,319.628,7,6,36,102.573,86.8642,15.7091,26.4021,12.3703,33.218,32.1583,34.2777,8.0447,832,887,5828,230,-0.1401,0.4834,1.5587,44,0.5828,,640.877,25.5077,1230.99,10.0099,10,17.2444,50,45,85,13.6231,403.118,3.651,338.713,74.4,29,233.099,6.84,370,4.178,247,-0.64,109.726,10.8568,,10.775,1,,1.9455,1,84
387998,690398,11/30/2018 16:30,11/30/2018 16:58,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,319.628,7,6,36,102.573,86.8642,15.7091,26.4021,12.3703,33.218,32.1583,34.2777,8.0447,832,887,5828,230,-0.1401,0.4834,1.5587,44,0.5828,,640.877,25.5077,1230.99,10.0099,10,17.2444,50,45,85,13.6231,403.118,3.651,338.713,74.4,29,233.099,6.84,370,4.178,247,-0.64,109.726,10.8568,,10.775,1,,1.9455,1,84
387999,862737,11/30/2018 16:49,11/30/2018 17:18,SM3,2000036,Plank,5/16TexturedPlankB4,256.104,3,2,96,0,0,0,0,0,32.56525,33.575,31.5555,0,860.7,1818,6332.52,0,-3.942,-1.9252,-0.1427,104.7,0.2887,,327.169,57.8068,387.177,0,0,21.4787,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
388000,862738,11/30/2018 16:49,11/30/2018 17:18,SM3,2000036,Plank,5/16TexturedPlankB4,256.104,3,2,96,0,0,0,0,0,32.56525,33.575,31.5555,0,860.7,1818,6332.52,0,-3.942,-1.9252,-0.1427,104.7,0.2887,,327.169,57.8068,387.177,0,0,21.4787,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
388001,690399,11/30/2018 16:58,11/30/2018 17:18,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,309.231,7,0,37,102.822,87.6569,15.1647,26.4016,16.7553,33.2072,32.1358,34.2786,9.6333,832,887,5837,230,1.3727,-0.2402,-2.9151,44,-1.3085,,676.669,26.7333,1202.27,9.9914,10,17.5808,50,45,85,13.7238,474.785,3.749,338.713,74.4,29,233.099,6.84,370,3.819,247,0.7747,108.841,10.5239,,10.775,1,,1.9455,1,84
388002,690400,11/30/2018 16:58,11/30/2018 17:18,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,309.231,7,0,37,102.822,87.6569,15.1647,26.4016,16.7553,33.2072,32.1358,34.2786,9.6333,832,887,5837,230,1.3727,-0.2402,-2.9151,44,-1.3085,,676.669,26.7333,1202.27,9.9914,10,17.5808,50,45,85,13.7238,474.785,3.749,338.713,74.4,29,233.099,6.84,370,3.819,247,0.7747,108.841,10.5239,,10.775,1,,1.9455,1,84
388003,690401,11/30/2018 17:19,11/30/2018 17:39,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,310.206,7,2,36,101.524,86.4076,15.2126,26.4014,15.8015,33.20835,32.1326,34.2841,8.7324,832,887,5846,230,-0.9139,0.1933,-0.7941,44,-1.1891,,640.413,25.0975,1162.12,9.9826,10,17.1292,50,45,85,13.7046,474.785,3.749,338.713,74.4,29,233.099,6.84,370,3,247,0.2283,110.953,10.8038,,10.775,1,,1.9455,1,84
388005,690402,11/30/2018 17:19,11/30/2018 17:39,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,310.206,7,2,36,101.524,86.4076,15.2126,26.4014,15.8015,33.20835,32.1326,34.2841,8.7324,832,887,5846,230,-0.9139,0.1933,-0.7941,44,-1.1891,,640.413,25.0975,1162.12,9.9826,10,17.1292,50,45,85,13.7046,474.785,3.749,338.713,74.4,29,233.099,6.84,370,3,247,0.2283,110.953,10.8038,,10.775,1,,1.9455,1,84
388004,862737,11/30/2018 17:18,11/30/2018 17:49,SM3,2000036,Plank,5/16TexturedPlankB4,255.003,3,14,96,0,0,0,0,0,32.56395,33.5802,31.5477,0,860.7,1818,6563.64,0,-2.8259,-2.6501,-0.0362,104.7,0.0859,,347.576,59.9217,384.183,0,0,21.6898,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,,11.6585,1,,1.2765,1,0
388006,862738,11/30/2018 17:18,11/30/2018 17:49,SM3,2000036,Plank,5/16TexturedPlankB4,255.003,3,14,96,0,0,0,0,0,32.56395,33.5802,31.5477,0,860.7,1818,6563.64,0,-2.8259,-2.6501,-0.0362,104.7,0.0859,,347.576,59.9217,384.183,0,0,21.6898,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,10.951,10.951,1,1.2945,1.2945,1,0
388007,485811,11/30/2018 17:20,11/30/2018 17:52,SM1,2000186,Interleaver,InterleaversA1,305.447,3,36,92,-0.1271,84.7676,0.3758,14.9406,0,35.4058,34.8972,35.9144,14.8279,729,1881,5578,1571,1.2134,1.445,19.5262,180,-0.5681,,508.474,53.3347,1041.45,0.2126,6.5,16.958,0,0,0,14.5004,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,105.856,0,,6.9175,1,,1.1405,1,80
388008,485812,11/30/2018 17:20,11/30/2018 17:52,SM1,2000186,Interleaver,InterleaversA1,305.447,3,36,92,-0.1271,84.7676,0.3758,14.9406,0,35.4058,34.8972,35.9144,14.8279,729,1881,5578,1571,1.2134,1.445,19.5262,180,-0.5681,,508.474,53.3347,1041.45,0.2126,6.5,16.958,0,0,0,14.5004,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,105.856,0,,6.9175,1,,1.1405,1,80
388009,690403,11/30/2018 17:39,11/30/2018 17:57,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,314.765,7,0,32,99.0341,83.5742,15.4599,26.4014,8.1083,33.2079,32.1315,34.2843,8.3232,832,887,5846,230,0.411,0.3493,2.5365,44,-1.0479,,644.918,30.9743,1038.84,9.9961,10,17.1796,50,45,85,13.5625,474.785,3.749,338.713,74.4,29,233.099,6.84,370,3,247,-0.344,110.408,11.1541,,10.775,1,,1.9455,1,84
388010,690404,11/30/2018 17:39,11/30/2018 17:57,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,314.765,7,0,32,99.0341,83.5742,15.4599,26.4014,8.1083,33.2079,32.1315,34.2843,8.3232,832,887,5846,230,0.411,0.3493,2.5365,44,-1.0479,,644.918,30.9743,1038.84,9.9961,10,17.1796,50,45,85,13.5625,474.785,3.749,338.713,74.4,29,233.099,6.84,370,3,247,-0.344,110.408,11.1541,,10.775,1,,1.9455,1,84
388011,862749,11/30/2018 17:49,11/30/2018 18:24,SM3,2000036,Plank,5/16TexturedPlankB4,258.349,3,0,102,0,0,0,0,0,32.5673,33.5845,31.5501,0,860.7,1818,6563.64,0,-2.3306,-1.2145,0.2436,104.7,0.2942,,376.094,63.0994,375.731,0,0,21.0157,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,10.7305,10.7305,1,1.3355,1.3355,1,0
388012,862750,11/30/2018 17:49,11/30/2018 18:24,SM3,2000036,Plank,5/16TexturedPlankB4,258.349,3,0,102,0,0,0,0,0,32.5673,33.5845,31.5501,0,860.7,1818,6563.64,0,-2.3306,-1.2145,0.2436,104.7,0.2942,,376.094,63.0994,375.731,0,0,21.0157,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,,10.7305,1,,1.3355,1,0
388013,485813,11/30/2018 17:56,11/30/2018 18:27,SM1,2000186,Interleaver,InterleaversA1,330.264,3,14,96,-0.1282,44.7379,0.2208,14.941,0,35.9434,35.9464,35.9404,14.1023,729,1881,5600,1571,-0.6495,-0.556,23.0448,180,-0.9262,,461.829,92.4222,970.447,0.1117,6.5,22.5736,0,0,0,14.6211,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,109.257,0,,6.9175,1,,1.1405,1,80
388014,485814,11/30/2018 17:56,11/30/2018 18:27,SM1,2000186,Interleaver,InterleaversA1,330.264,3,14,96,-0.1282,44.7379,0.2208,14.941,0,35.9434,35.9464,35.9404,14.1023,729,1881,5600,1571,-0.6495,-0.556,23.0448,180,-0.9262,,461.829,92.4222,970.447,0.1117,6.5,22.5736,0,0,0,14.6211,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,109.257,0,,6.9175,1,,1.1405,1,80
388015,690405,11/30/2018 18:11,11/30/2018 18:31,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,316.722,7,14,36,100.972,85.5104,15.4612,26.4005,15.5204,33.20385,32.1237,34.284,13.7478,832,887,5846,230,0.9893,0.2692,-1.9188,44,-1.1581,,670.194,25.2201,911.063,9.926,10,17.2832,50,45,85,13.6817,474.785,3.749,338.713,74.4,29,233.099,6.84,370,4.3933,247,-0.2038,109.228,11.383,,10.775,1,,1.9455,1,84
388016,690406,11/30/2018 18:11,11/30/2018 18:31,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,316.722,7,14,36,100.972,85.5104,15.4612,26.4005,15.5204,33.20385,32.1237,34.284,13.7478,832,887,5846,230,0.9893,0.2692,-1.9188,44,-1.1581,,670.194,25.2201,911.063,9.926,10,17.2832,50,45,85,13.6817,474.785,3.749,338.713,74.4,29,233.099,6.84,370,4.3933,247,-0.2038,109.228,11.383,,10.775,1,,1.9455,1,84
388019,485815,11/30/2018 18:28,11/30/2018 18:49,SM1,2000186,Interleaver,InterleaversA1,322.2,3,4,96,-0.1251,82.2009,0.284,14.9411,0,35.95495,35.9572,35.9527,11.7702,729,1881,5600,1571,-0.2898,1.4489,22.6932,180,-0.7008,,474.967,93.9036,921.255,0.1478,6.5,22.2783,0,0,0,14.5295,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,112.062,0,,6.9175,1,,1.1405,1,80
388020,485816,11/30/2018 18:28,11/30/2018 18:49,SM1,2000186,Interleaver,InterleaversA1,322.2,3,4,96,-0.1251,82.2009,0.284,14.9411,0,35.95495,35.9572,35.9527,11.7702,729,1881,5600,1571,-0.2898,1.4489,22.6932,180,-0.7008,,474.967,93.9036,921.255,0.1478,6.5,22.2783,0,0,0,14.5295,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,112.062,0,,6.9175,1,,1.1405,1,80
388017,862751,11/30/2018 18:25,11/30/2018 18:52,SM3,2000036,Plank,5/16TexturedPlankB4,261.811,3,0,96,0,0,0,0,0,32.5759,33.593,31.5588,0,860.7,1818,6563.64,0,-4.3873,-1.6115,-0.1352,104.7,-0.0942,,362.658,69.7145,395.178,0,0,21.3864,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,,10.7305,1,,1.3355,1,0
388018,862752,11/30/2018 18:25,11/30/2018 18:52,SM3,2000036,Plank,5/16TexturedPlankB4,261.811,3,0,96,0,0,0,0,0,32.5759,33.593,31.5588,0,860.7,1818,6563.64,0,-4.3873,-1.6115,-0.1352,104.7,-0.0942,,362.658,69.7145,395.178,0,0,21.3864,0,0,0,0,413.715,3.325,338.713,74.4,0,0,0,0,0,0,0,0,0,,10.7305,1,,1.3355,1,0
388021,690407,11/30/2018 18:31,11/30/2018 19:09,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,327.447,7,16,37,99.1561,83.2214,15.9347,26.4008,13.0892,33.20905,32.1242,34.2939,13.1014,832,887,5846,230,-0.7874,-0.374,4.9553,44,-0.9869,,674.224,25.3898,996.416,9.9058,10,17.9145,53.1112,46.7845,85,13.63,474.785,3.749,338.713,74.4,29,233.099,6.84,370,4.8653,247,-0.426,109.75,11.2067,,10.775,1,,1.9455,1,84
388022,690408,11/30/2018 18:31,11/30/2018 19:09,SM2,2007104,4/4Trim,4/4RusticGrainTrimD16,327.447,7,16,37,99.1561,83.2214,15.9347,26.4008,13.0892,33.20905,32.1242,34.2939,13.1014,832,887,5846,230,-0.7874,-0.374,4.9553,44,-0.9869,,674.224,25.3898,996.416,9.9058,10,17.9145,53.1112,46.7845,85,13.63,474.785,3.749,338.713,74.4,29,233.099,6.84,370,4.8653,247,-0.426,109.75,11.2067,,10.775,1,,1.9455,1,84
388023,485817,11/30/2018 18:50,11/30/2018 19:12,SM1,2000186,Interleaver,InterleaversA1,317.14,3,4,96,-0.1218,43.2579,0.291,14.9412,0,35.97985,35.9832,35.9765,9.5054,729,1881,5600,1571,-0.7032,-2.6122,21.9889,180,-0.1299,,488.36,94.3886,875.02,0.1585,6.5,22.2481,0,0,0,14.549,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,115.104,0,,6.9175,1,,1.1405,1,80
388024,485818,11/30/2018 18:50,11/30/2018 19:12,SM1,2000186,Interleaver,InterleaversA1,317.14,3,4,96,-0.1218,43.2579,0.291,14.9412,0,35.97985,35.9832,35.9765,9.5054,729,1881,5600,1571,-0.7032,-2.6122,21.9889,180,-0.1299,,488.36,94.3886,875.02,0.1585,6.5,22.2481,0,0,0,14.549,474.785,3.749,338.713,74.4,29,233.099,6.84,0,0,0,0,115.104,0,,6.9175,1,,1.1405,1,80
